ID,DemAffl,DemAge,DemGender,PromClass,PromSpend,PromTime,TargetBuy
40250999,13,,F,Tin,0.01,4,0
40252509,7,47,,Silver,1000.0,9,0
40253009,5,40,M,Gold,6000.0,1,0
40264795,9,,,Gold,17042.92,8,0
40266348,8,61,F,Silver,4000.0,12,0
40267905,10,65,F,Tin,0.01,7,0
40272976,12,59,M,Silver,1000.0,9,0
40273980,10,51,F,Silver,3000.0,8,1
40280677,10,27,F,Silver,0.02,5,1
40283226,10,48,M,Tin,0.01,7,0
40284800,11,29,F,Tin,0.01,4,1
40286896,4,67,M,Silver,3000.0,8,0
40288465,6,31,F,Tin,0.01,9,1
40289488,9,38,F,Silver,100.0,1,1
40298703,5,61,M,Silver,1000.0,4,0
40299203,11,48,F,Tin,0.01,5,1
40308911,8,46,F,Silver,900.0,9,0
40321284,8,39,,Silver,50.0,10,1
40324968,12,41,F,Silver,1000.0,13,1
40326928,7,67,M,Gold,10000.0,5,0
40328165,9,77,U,Silver,1000.0,2,0
40329277,13,53,F,Tin,0.01,6,0
40333959,8,65,F,Gold,10000.0,3,0
40337989,5,47,U,Tin,0.01,5,0
40340521,7,34,F,Tin,0.01,5,0
40343598,8,58,F,Gold,7000.0,6,1
40344110,8,42,F,Tin,0.01,5,0
40347151,7,45,F,Silver,1200.0,7,0
40348182,7,62,,Silver,2000.0,7,0
40351710,9,47,F,Silver,2000.0,1,0
40355740,9,42,F,Tin,0.01,8,1
40357750,7,58,U,Silver,0.02,5,0
40358250,9,60,F,Silver,1548.22,26,0
40358765,8,60,,Gold,18000.0,3,0
40361790,9,31,M,Gold,6000.0,6,0
40363815,12,46,F,Silver,50.0,2,0
40364854,6,,U,Tin,0.01,5,0
40367411,9,71,F,Gold,12000.0,5,0
40368426,7,50,F,Silver,1017.55,9,0
40368949,14,71,F,Silver,3000.0,7,0
40369988,9,71,M,Gold,15000.0,5,1
40382992,10,45,M,Silver,2650.0,1,0
40385053,13,36,F,Tin,0.01,4,1
40385568,6,79,M,Gold,6053.35,5,0
40386068,11,72,F,Gold,9000.0,7,1
40388680,13,76,,Silver,500.0,8,0
40389784,21,44,,Silver,600.0,6,1
40390308,5,75,F,Gold,12000.0,8,1
40390804,11,38,F,Silver,500.0,9,1
40391355,5,39,M,Tin,0.01,7,1
40394605,5,62,U,Silver,3000.0,3,0
40400346,6,64,M,Silver,3000.0,7,0
40401865,12,61,F,Silver,1000.0,8,0
40406034,8,46,F,Silver,1500.0,5,0
40408592,12,70,M,Gold,11381.64,3,0
40409130,12,65,M,Gold,6315.0,5,0
40409637,14,35,F,Silver,600.0,5,1
40411747,8,,U,Gold,6000.01,8,0
40419195,6,68,F,Gold,9000.0,8,1
40423460,9,64,F,Gold,6053.34,6,1
40425039,7,65,,Gold,12000.0,8,0
40430032,12,47,F,Tin,0.01,4,1
40432876,7,45,,Silver,2000.0,5,0
40436480,10,72,M,Gold,9000.0,8,0
40440577,10,53,M,Silver,1500.0,4,0
40443711,9,57,F,Tin,0.01,5,0
40450475,10,56,,Tin,0.01,8,0
40460292,8,46,M,Tin,0.01,5,0
40461302,4,79,U,Gold,10136.0,2,0
40463909,7,79,M,Silver,3052.66,7,0
40467041,,57,,Gold,6000.0,1,0
40470131,14,51,F,Silver,3000.0,8,0
40473181,10,48,M,Gold,16000.0,1,0
40479821,10,47,F,Tin,0.01,5,1
40483926,9,66,M,Gold,12000.0,2,0
40484949,10,26,F,Silver,50.0,5,1
40494529,6,,M,Silver,2000.0,1,0
40495541,9,48,F,Silver,4000.0,2,0
40498591,6,31,F,Gold,6000.0,1,1
40500111,9,45,F,Tin,0.01,8,0
40506730,6,71,F,Gold,15000.0,5,0
40508252,19,42,F,Platinum,47000.0,7,1
40509798,7,52,F,Tin,0.01,8,0
40510290,8,51,M,Tin,0.01,5,0
40513353,4,68,M,Gold,6000.0,5,0
40514929,4,48,F,Silver,3200.0,1,0
40518088,6,61,U,Tin,0.01,6,0
40519092,7,67,F,Silver,1750.0,11,1
40520104,9,70,M,Silver,2500.0,5,0
40522727,16,65,F,Silver,600.0,5,1
40523227,12,48,M,Tin,0.01,5,0
40524258,10,46,F,Tin,0.01,7,0
40526790,6,52,F,Tin,0.01,4,0
40528857,,63,M,Silver,3000.0,4,0
40529853,10,49,M,Tin,0.01,4,0
40530096,9,76,F,Tin,0.01,9,1
40536086,9,52,F,Gold,6000.0,4,0
40536620,9,55,M,Tin,0.01,8,0
40540415,7,32,U,Silver,50.0,7,0
40544054,0,,M,Gold,12000.0,4,0
40552243,12,43,F,Silver,360.0,,0
40554106,10,51,M,Platinum,25000.0,,0
40554637,18,35,F,Tin,0.01,5,1
40557911,6,61,M,Gold,6105.32,8,0
40559523,6,41,F,Tin,0.01,7,1
40565434,13,,F,Silver,5000.0,6,0
40567470,10,,,Tin,0.01,8,0
40569553,2,70,,Tin,0.01,9,0
40571191,5,42,F,Gold,12444.84,5,1
40574859,6,48,,Tin,0.01,10,0
40575910,9,54,M,Silver,2100.0,7,0
40577459,10,38,M,Tin,0.01,8,0
40577955,12,73,M,Gold,9000.0,8,1
40579486,4,50,,Tin,0.01,8,0
40582525,10,51,M,Tin,0.01,4,1
40587152,5,51,F,Platinum,34042.37,12,0
40588175,9,58,F,Gold,6000.0,3,0
40589678,12,,F,Silver,3000.01,9,1
40590714,6,33,,Tin,0.01,5,0
40599649,8,51,F,Gold,12215.28,6,0
40603204,6,58,M,Gold,6000.0,2,0
40605363,13,30,M,Silver,1000.0,9,1
40607013,3,68,M,Gold,6000.0,5,0
40609695,10,60,M,Gold,15000.0,9,0
40614362,12,41,F,Silver,3000.0,3,1
40623094,10,78,F,Gold,10000.0,4,1
40625615,9,,F,Silver,2500.0,6,0
40627162,8,48,M,Tin,0.01,5,0
40628185,7,76,M,Gold,6000.0,14,0
40629327,18,51,F,Silver,636.57,6,1
40630449,10,58,M,Gold,11053.35,5,0
40631470,10,49,F,Tin,0.01,6,0
40633006,11,58,F,Silver,4620.0,10,0
40633510,5,54,,Tin,0.01,6,0
40636617,11,61,F,Silver,5000.0,4,0
40641815,7,64,M,Gold,13195.7,12,0
40644016,8,66,F,Silver,600.01,7,0
40645616,8,40,F,Tin,0.01,7,1
40648968,1,40,M,Silver,2400.0,8,0
40649972,13,38,F,Gold,9100.0,1,0
40651004,8,63,M,Gold,6000.0,2,0
40655123,10,31,M,Tin,0.01,5,1
40668039,,53,F,Gold,18158.67,7,0
40668748,9,55,F,Silver,1000.0,5,0
40670653,3,55,M,Gold,5087.76,7,0
40680500,4,45,F,Silver,300.0,9,0
40682023,8,64,F,Gold,6545.51,4,0
40682520,4,53,U,Silver,1000.0,33,0
40687203,7,,F,Tin,0.01,7,0
40688846,8,44,,Tin,0.01,5,0
40689354,6,49,F,Silver,3000.0,5,0
40691871,10,31,M,Tin,0.01,4,1
40696121,,38,M,Tin,0.01,5,1
40698167,14,73,F,Gold,10000.0,4,0
40701788,9,73,,Gold,6105.32,12,0
40704370,9,35,M,Gold,6000.0,1,1
40711171,11,43,F,Silver,1200.0,1,1
40712194,4,50,U,Gold,6000.0,5,0
40713794,7,51,F,Silver,3000.0,4,0
40716351,9,,F,Tin,0.01,5,0
40721592,10,61,M,Silver,5000.0,4,0
40724265,8,67,F,Silver,4000.0,6,0
40728422,10,63,M,Silver,5000.0,5,0
40731598,5,49,F,Silver,1800.0,8,0
40740910,12,79,U,Gold,12000.0,2,1
40745696,5,56,M,Silver,1000.01,5,0
40751890,9,44,M,Silver,600.0,4,0
40757600,10,38,F,Silver,2000.0,5,1
40760776,24,58,F,Silver,1000.0,9,1
40768980,5,44,F,Tin,0.01,8,0
40769528,3,46,F,Silver,2100.0,2,1
40772731,8,56,F,Silver,1000.0,8,0
40773282,11,22,F,Silver,360.0,6,1
40775862,16,60,,Gold,6107.64,10,0
40778519,,68,U,Gold,8000.0,2,0
40780530,6,46,F,Silver,2200.0,1,0
40785221,5,68,M,Silver,5000.0,1,0
40790926,9,49,,Silver,2558.48,4,0
40795553,10,51,M,Silver,3000.0,6,0
40796070,7,36,M,Gold,12000.0,8,0
40798102,8,62,F,Gold,6000.0,1,0
40799125,5,62,F,Gold,18000.0,13,0
40799630,11,74,F,Platinum,33266.31,9,0
40803238,4,69,M,Silver,3000.0,8,0
40804765,5,,F,Tin,0.01,8,0
40812016,10,48,F,Gold,9465.78,4,0
40812512,8,56,U,Gold,12000.0,14,0
40826009,7,69,M,Silver,4000.0,9,1
40827560,8,52,F,Gold,10000.0,4,0
40833820,14,60,,Tin,0.01,15,0
40840508,8,57,F,Silver,500.0,1,0
40841024,10,69,F,Gold,6107.64,4,0
40841547,5,47,F,Gold,9370.38,9,0
40845178,6,53,F,Gold,6000.0,2,0
40845690,15,66,F,Gold,6000.0,8,0
40847782,6,67,F,Silver,3000.0,8,0
40848282,11,,F,Silver,500.0,10,1
40850872,9,42,U,Silver,5000.0,1,0
40851887,8,73,F,Gold,9000.0,8,0
40853995,11,58,U,Silver,420.0,11,0
40855041,6,53,F,Gold,6000.0,2,0
40862285,7,57,F,Tin,0.01,7,0
40863362,11,39,F,Tin,0.01,8,1
40863893,4,57,U,Silver,4000.0,11,0
40865985,8,40,F,Gold,6000.0,1,0
40870601,7,74,M,Silver,1000.0,11,0
40875182,11,73,M,Platinum,20503.07,3,0
40875719,6,50,M,Tin,0.01,4,0
40881298,11,35,F,Tin,0.01,6,1
40887466,14,52,,Silver,4200.0,7,1
40888993,4,,F,Silver,2420.0,5,0
40893709,7,46,M,Tin,0.01,7,1
40895264,16,73,F,Silver,2000.01,7,0
40897852,7,51,M,Tin,0.01,4,0
40900934,6,62,F,Silver,3000.0,5,0
40901442,6,63,F,Gold,6025.0,3,0
40902970,5,47,M,Silver,500.0,13,0
40903992,7,53,F,Silver,3205.0,6,0
40906088,8,53,F,Platinum,25000.0,1,0
40909214,9,60,U,Tin,0.01,8,0
40911294,15,38,F,Silver,1600.0,4,1
40914498,13,66,M,Silver,1000.0,4,0
40915559,7,43,F,Tin,0.01,5,0
40917144,14,32,F,Tin,0.01,4,1
40919287,15,67,F,Gold,5052.66,7,0
40919791,11,71,F,Silver,3000.0,14,0
40921834,9,56,M,Gold,6000.0,5,0
40922873,11,69,F,Tin,0.01,8,0
40923420,7,43,F,Silver,420.0,4,0
40925007,9,51,F,Tin,0.01,5,0
40927093,10,63,U,Tin,0.01,5,1
40930159,11,54,F,Tin,0.01,5,0
40931740,13,28,F,Tin,0.01,,1
40932860,11,49,,Tin,0.01,5,0
40933360,7,46,F,Tin,0.01,5,0
40936645,12,68,M,Platinum,30075.0,4,0
40941878,14,60,F,Silver,720.0,4,1
40945970,5,53,U,Silver,3800.0,12,0
40947060,5,63,M,Silver,2000.0,12,0
40952330,5,47,F,Tin,0.01,9,0
40954880,6,62,,Gold,6000.0,4,0
40956921,10,45,F,Silver,3500.0,11,0
40959475,7,50,,Silver,50.01,9,0
40965238,9,41,F,Tin,0.01,5,0
40965742,11,64,F,Gold,6000.0,2,0
40970410,8,70,F,Silver,1141.73,10,0
40972030,10,50,F,Silver,2000.0,4,0
40977643,10,59,M,Silver,1600.0,9,0
40985409,9,42,F,Gold,8000.0,5,1
40988939,9,51,F,Gold,12105.32,8,0
40991646,5,38,F,Tin,0.01,8,0
40993177,4,59,M,Silver,2500.0,6,0
40993711,8,38,F,Tin,0.01,5,1
40998578,,56,F,Gold,9000.0,26,0
40999590,6,48,F,Gold,6053.35,6,0
41003642,7,47,M,Tin,0.01,9,0
41008270,7,45,F,Tin,0.01,5,0
41012340,8,69,F,Gold,6000.01,8,0
41013370,6,48,M,Gold,6000.0,4,0
41013907,,40,F,Tin,0.01,8,1
41014423,7,75,,Gold,12000.0,8,0
41019492,10,76,F,Gold,6000.0,1,1
41019999,11,79,F,Silver,3000.0,9,0
41025131,19,33,F,Tin,0.01,8,1
41028700,5,58,U,Tin,0.01,4,0
41031727,6,58,M,Gold,5141.25,6,0
41032227,,67,F,Silver,3000.0,8,0
41033762,9,78,M,Gold,18945.75,3,0
41034270,7,67,F,Tin,0.01,7,0
41035510,8,51,F,Gold,6000.0,2,0
41044586,7,52,,Gold,9053.35,7,0
41045604,5,67,F,Gold,6000.0,2,0
41048611,9,51,F,Silver,3000.0,3,0
41052279,8,,F,Silver,2600.0,6,0
41053313,14,63,F,Tin,0.01,8,0
41053810,7,70,F,Tin,0.01,5,0
41055332,8,62,F,Gold,6000.0,2,0
41058978,4,78,F,Gold,5800.0,7,0
41071320,9,70,F,Gold,11000.0,4,0
41072873,12,36,F,Tin,0.01,5,1
41077956,9,65,,Gold,8000.0,2,0
41078952,3,42,M,Tin,0.01,8,0
41082011,5,40,M,Tin,0.01,8,0
41084073,9,39,U,Silver,4000.0,9,0
41084570,2,66,M,Gold,12053.35,31,0
41086661,9,50,M,Gold,6053.35,6,0
41088168,9,65,M,Tin,0.01,9,1
41093420,10,,M,Silver,5000.0,3,0
41096624,7,43,M,Silver,3000.0,1,0
41098740,5,44,F,Silver,1000.0,3,1
41101369,,45,M,Silver,3000.01,7,0
41101865,7,45,M,Tin,0.01,8,0
41104996,2,35,M,Tin,0.01,8,1
41106530,3,54,,Silver,50.02,8,0
41108630,7,,F,Gold,7977.7,3,0
41109645,8,30,F,Tin,0.01,5,1
41112840,4,69,M,Silver,3000.0,5,0
41118890,15,45,F,Tin,0.01,4,0
41119896,14,,F,Gold,10369.15,5,1
41120398,11,70,,Tin,0.01,8,0
41122943,8,36,F,Silver,816.0,4,0
41125489,18,72,,Platinum,20186.86,3,0
41126523,10,33,F,Platinum,36000.0,1,0
41128143,10,45,F,Gold,6000.0,1,0
41133694,,41,,Silver,620.5,1,0
41136219,,53,,Gold,7000.0,5,0
41142960,9,44,M,Tin,0.01,4,1
41143967,13,73,F,Tin,0.01,8,1
41144998,5,44,,Tin,0.01,8,0
41154535,5,50,M,Silver,50.0,10,0
41158247,5,73,F,Gold,6000.0,12,0
41160896,4,60,F,Silver,5000.0,5,0
41162457,8,39,U,Tin,0.01,8,0
41162961,12,35,M,Tin,0.01,5,1
41166614,11,50,M,Silver,225.0,10,0
41168668,20,27,F,Tin,0.01,5,1
41169710,9,73,F,Gold,12000.0,8,0
41172819,11,33,F,Silver,0.02,9,1
41178663,,51,F,Tin,0.01,8,0
41181818,10,,,Tin,0.01,5,0
41182881,11,,M,Gold,9000.0,3,0
41191686,7,46,M,Tin,0.01,10,0
41195789,7,67,U,Gold,11100.0,8,0
41202564,4,52,F,Gold,11000.0,2,0
41209755,3,66,F,Gold,8535.88,8,0
41211296,7,60,U,Silver,4000.0,4,0
41223227,6,46,F,Silver,200.0,6,0
41225807,,39,,Silver,2035.88,,0
41227346,11,,,Silver,4000.0,2,1
41230436,14,33,F,Silver,2000.0,8,1
41234040,10,37,F,Silver,1105.39,13,1
41236140,6,70,F,Silver,3800.0,8,0
41238208,13,,F,Tin,0.01,4,0
41239328,,42,,Tin,0.01,7,0
41240229,10,48,M,Silver,1427.01,8,0
41240733,12,69,F,Gold,6000.0,4,1
41245913,,50,F,Silver,1500.0,4,0
41251085,,65,F,Silver,3000.0,3,0
41253673,10,59,M,Gold,6053.35,5,0
41254270,5,,F,Tin,0.01,8,0
41259779,9,60,F,Gold,18000.0,2,1
41261307,7,54,U,Gold,6000.0,8,0
41267070,5,51,,Tin,0.01,4,0
41271752,3,76,M,Tin,0.01,5,0
41273305,10,74,F,Tin,0.01,5,1
41278625,4,66,F,Silver,1000.0,4,0
41281162,9,39,,Gold,7757.19,11,0
41284722,7,63,F,Gold,11500.0,4,0
41287349,7,43,F,Silver,420.01,1,0
41287845,3,53,F,Tin,0.01,10,0
41289503,10,29,F,Silver,1500.0,2,1
41296992,10,58,F,Tin,0.01,5,0
41299118,6,66,M,Silver,5000.0,14,0
41301716,8,55,M,Silver,100.02,8,1
41305860,11,63,M,Gold,10600.01,9,0
41306416,4,79,M,Platinum,50093.63,0,0
41307510,8,75,F,Gold,6000.0,1,0
41310146,10,68,U,Gold,14444.33,2,0
41310642,7,39,F,Tin,0.01,4,1
41314338,4,46,F,Silver,1000.0,7,0
41314842,6,,U,Silver,1500.01,8,0
41316411,14,,F,Gold,6000.0,25,1
41318007,,72,F,Silver,3000.0,16,0
41318511,7,56,M,Gold,10000.0,5,0
41320095,12,65,F,Gold,6000.0,2,1
41325887,14,73,M,Platinum,22000.0,21,0
41326956,9,47,F,Tin,0.01,5,1
41332174,11,63,M,Tin,0.01,8,1
41334746,6,50,,Silver,1000.0,5,0
41335580,8,56,M,Tin,0.01,5,0
41335807,7,52,F,Silver,420.01,10,0
41337370,5,62,F,Gold,12000.0,8,0
41339721,9,35,F,Silver,50.0,6,1
41341157,16,49,F,Gold,6807.84,9,1
41343451,10,53,F,Silver,4000.0,5,0
41346221,9,33,M,Silver,0.02,4,1
41346795,4,40,M,Silver,4500.0,1,0
41350083,,52,F,Tin,0.01,4,0
41356944,8,53,,Gold,15195.76,8,0
41360135,12,,F,Silver,420.0,1,1
41362200,8,45,F,Tin,0.01,8,0
41364297,,42,F,Silver,500.0,1,1
41365838,6,69,,Silver,2000.0,9,0
41370513,11,31,F,Tin,0.01,4,0
41371013,12,39,F,Silver,1000.01,8,1
41372036,5,53,U,Tin,0.01,5,0
41374098,18,56,M,Tin,0.01,4,1
41375620,8,47,F,Silver,3780.0,7,0
41384093,11,32,F,Tin,0.01,5,1
41386649,12,60,M,Silver,920.0,3,0
41388668,10,44,F,Tin,0.01,7,0
41390239,10,66,,Platinum,20406.39,3,0
41392371,9,66,,Gold,18076.0,31,0
41401222,5,40,F,Silver,1250.0,5,0
41401729,11,70,F,Platinum,21604.36,9,1
41403799,4,50,F,Silver,420.0,9,0
41405937,9,41,,Silver,3000.0,5,0
41409690,7,46,F,Silver,2000.0,4,1
41411228,11,33,M,Gold,18000.0,3,0
41412771,5,,F,Tin,0.01,9,0
41415550,13,60,F,Silver,5000.0,18,0
41416637,5,,F,Gold,12000.0,6,1
41417218,8,50,U,Gold,15071.08,12,0
41417722,11,37,,Gold,6000.0,1,0
41420421,8,45,,Tin,0.01,5,0
41424133,3,52,,Silver,920.0,9,0
41427710,11,70,F,Silver,2000.0,,0
41428716,6,39,F,Tin,0.01,4,1
41431814,4,45,,Tin,0.01,5,0
41432349,2,46,,Silver,0.02,10,0
41435020,10,51,F,Tin,0.01,8,0
41436034,10,59,U,Gold,6105.32,7,0
41437570,10,59,F,Tin,0.01,5,0
41438606,4,59,M,Tin,0.01,4,0
41443456,8,46,F,Tin,0.01,7,0
41444002,13,52,M,Gold,12000.0,2,0
41445050,8,44,F,Tin,0.01,,0
41445580,10,20,M,Silver,103.83,2,1
41446617,16,39,M,Silver,4000.0,1,1
41449667,10,38,F,Tin,0.01,4,1
41450673,11,58,,Silver,3000.0,9,0
41451173,5,51,F,Silver,3052.66,7,0
41454989,13,32,F,Tin,0.01,4,1
41459743,9,33,F,Tin,0.01,5,1
41462922,7,39,F,Gold,6000.01,9,1
41470518,9,60,F,Gold,6000.0,1,0
41476460,16,34,F,Tin,0.01,9,1
41478594,8,75,F,Platinum,22252.01,14,0
41487712,12,65,F,Gold,5684.45,9,0
41492600,16,39,F,Tin,0.01,5,1
41496894,10,52,M,Silver,3496.03,5,0
41497564,5,37,F,Gold,8000.0,1,1
41498986,10,44,U,Silver,100.0,10,0
41502169,11,66,F,Platinum,30000.0,10,1
41503734,15,52,F,Gold,16500.0,13,1
41504242,5,23,F,Silver,2000.0,4,1
41505290,6,73,M,Gold,16937.6,8,0
41506857,12,38,M,Tin,0.01,4,1
41508426,10,69,F,Gold,12053.35,6,0
41510072,7,65,F,Gold,6000.0,2,0
41525835,9,,M,Tin,0.01,5,0
41527366,4,55,F,Silver,0.02,7,0
41527862,5,61,M,Silver,5000.0,4,0
41528389,12,49,F,Gold,6000.0,10,0
41528400,7,67,M,Gold,6000.0,24,0
41530944,11,45,M,Tin,0.01,8,0
41536748,9,75,M,Gold,9000.0,23,0
41537760,8,58,F,Tin,0.01,8,0
41539330,5,50,,Tin,0.01,5,0
41540362,6,44,F,Tin,0.01,5,0
41542454,7,51,F,Silver,2000.0,11,1
41543990,7,38,F,Tin,0.01,4,1
41550112,9,62,F,Gold,6000.0,6,0
41551712,11,60,M,Platinum,22111.63,30,0
41552239,8,49,M,Silver,420.0,10,0
41557010,5,63,F,Tin,0.01,8,0
41558032,6,57,M,Tin,0.01,4,0
41559080,10,52,F,Tin,0.01,4,1
41561173,7,,F,Tin,0.01,5,1
41565322,11,36,F,Gold,8000.0,5,1
41566930,10,73,,Gold,6487.49,1,0
41568496,12,39,M,Gold,12000.0,6,1
41569573,4,57,F,Silver,1000.0,14,0
41571187,11,58,M,Gold,8000.0,2,0
41572191,,64,M,Platinum,33477.04,8,0
41573260,12,51,F,Gold,6000.0,2,0
41574879,5,51,F,Silver,3000.0,30,0
41577460,8,49,,Tin,0.01,5,0
41578530,11,65,F,Tin,0.01,8,1
41583886,2,70,F,Silver,2500.0,4,0
41585900,9,79,F,Platinum,32050.0,32,0
41586419,10,64,F,Tin,0.01,5,0
41588020,8,71,U,Gold,12106.7,6,0
41590114,5,,,Silver,3000.0,3,0
41593393,14,50,U,Silver,35.0,3,0
41594934,9,54,M,Silver,5000.0,1,0
41596031,7,48,M,Platinum,40150.0,4,0
41598832,8,70,M,Platinum,52000.0,16,0
41600470,13,48,F,Silver,1000.0,3,1
41600993,10,,F,Silver,2500.0,11,0
41601515,7,41,F,Gold,6000.0,2,0
41607963,3,60,F,Silver,1000.0,6,0
41608480,4,33,M,Silver,500.0,8,0
41610379,8,31,M,Tin,0.01,5,1
41611588,10,41,F,Tin,0.01,9,1
41618892,8,63,M,Silver,500.0,13,0
41620498,6,36,,Tin,0.01,8,0
41622008,,49,F,Tin,0.01,4,0
41622563,6,73,F,Silver,3000.0,5,0
41623071,8,43,M,Gold,6107.64,6,0
41626763,13,43,F,Silver,2937.77,6,0
41627778,12,48,M,Tin,0.01,5,0
41645970,4,,F,Tin,0.01,8,1
41648058,7,50,F,Silver,4000.0,2,0
41655321,7,66,F,Gold,9000.0,8,0
41656441,9,60,U,Silver,2000.0,7,0
41656980,6,70,F,Tin,0.01,8,0
41657529,7,50,F,Gold,6000.0,1,0
41659220,16,,F,Tin,0.01,9,1
41660775,14,47,,Gold,6000.0,2,0
41662417,6,72,M,Gold,16000.0,4,0
41665424,10,76,F,Gold,6000.0,21,1
41666420,8,57,M,Tin,0.01,5,0
41667451,4,,F,Gold,6000.0,2,1
41669039,9,61,M,Gold,6000.0,2,0
41671696,6,,F,Gold,12000.01,8,0
41677082,4,43,M,Silver,2000.0,2,0
41679697,10,39,F,Silver,3000.0,1,0
41680725,8,,U,Gold,6000.0,8,0
41682361,9,73,F,Gold,6000.0,9,0
41688076,4,46,M,Tin,0.01,4,0
41694483,11,47,U,Silver,1000.0,2,0
41699647,9,55,F,Tin,0.01,5,0
41705965,8,,,Gold,12000.0,2,0
41707038,13,43,F,Silver,1500.0,1,1
41714360,7,54,,Gold,6000.0,6,0
41717963,8,53,M,Silver,4000.0,4,0
41718960,13,56,M,Tin,0.01,4,0
41719460,17,,M,Tin,0.01,8,1
41720980,4,75,F,Silver,4500.0,10,1
41723068,7,57,F,Silver,2200.0,9,0
41733977,14,65,F,Tin,0.01,27,1
41737239,6,59,F,Gold,11323.14,9,0
41742364,13,49,,Silver,3000.01,14,0
41742879,5,57,F,Silver,3000.0,7,0
41743891,11,36,F,Tin,0.01,7,1
41747501,9,28,F,Silver,25.0,5,0
41750570,11,45,F,Gold,6053.34,9,0
41755610,9,43,F,Silver,3000.01,5,0
41761890,11,75,F,Silver,3652.66,7,0
41763469,7,62,F,Tin,0.01,9,0
41773227,10,79,F,Gold,15300.0,8,1
41776366,16,60,F,Tin,0.01,8,0
41779411,5,37,U,Tin,0.01,5,0
41783044,7,43,F,Tin,0.01,8,0
41783559,8,73,M,Silver,1500.0,5,0
41786094,7,52,,Silver,1000.0,5,0
41797673,10,49,F,Tin,0.01,5,0
41803339,,57,M,Tin,0.01,8,0
41804335,10,63,,Gold,10529.95,11,0
41804882,7,38,F,Silver,30.0,2,0
41805927,7,77,M,Silver,5000.0,11,0
41810130,9,45,F,Silver,480.0,1,0
41815965,17,39,F,Silver,100.0,10,0
41817119,12,74,F,Gold,7000.0,2,1
41818166,19,32,F,Silver,2701.27,11,1
41820748,9,38,F,Tin,0.01,10,0
41825421,9,20,M,Silver,2000.0,2,1
41827467,6,71,F,Tin,0.01,15,0
41827998,9,57,M,Platinum,30088.81,12,0
41829087,12,68,M,Silver,2000.0,11,0
41829591,7,78,M,Gold,6000.0,14,0
41831677,10,40,U,Tin,0.01,4,0
41833238,11,63,F,Gold,6053.35,6,1
41835907,5,78,,Gold,6000.0,3,0
41839244,4,32,F,Tin,0.01,5,1
41839767,10,77,M,Silver,2000.0,29,0
41840765,12,75,F,Silver,1000.0,4,0
41842822,9,64,M,Gold,11000.0,4,0
41844914,9,36,F,Tin,0.01,8,1
41856629,7,39,M,Platinum,46919.71,11,0
41867060,8,45,M,Gold,6053.35,6,0
41875976,11,46,M,Gold,12000.0,8,0
41878550,3,72,,Silver,5000.0,4,0
41879041,10,41,M,Silver,2822.34,8,1
41885920,10,75,F,Platinum,21000.0,5,0
41887990,13,70,F,Gold,15000.0,5,1
41890550,,40,M,Tin,0.01,7,1
41894172,13,53,M,Gold,6000.0,2,0
41895179,,,F,Tin,0.01,4,0
41897791,14,63,F,Silver,3914.18,5,1
41898801,9,,,Silver,3000.0,1,0
41900369,6,28,M,Silver,2000.0,1,0
41909242,7,40,F,Tin,0.01,7,0
41920033,11,65,F,Tin,0.01,16,1
41925337,6,53,M,Tin,0.01,8,0
41927950,11,47,M,Silver,50.01,8,0
41928476,5,71,F,Platinum,20308.51,3,0
41929480,12,50,F,Silver,3200.0,6,0
41934158,8,38,M,Tin,0.01,10,0
41937211,8,48,M,Silver,4000.0,4,0
41937475,7,75,F,Tin,0.01,9,0
41938307,6,47,,Tin,0.01,5,0
41940387,15,63,F,Silver,3600.0,8,1
41941936,14,63,M,Tin,0.01,8,0
41947187,11,57,F,Tin,0.01,8,0
41950846,7,,,Tin,0.01,8,1
41951354,9,62,M,Gold,15287.45,3,0
41955023,4,42,F,Tin,0.01,5,1
41955520,11,39,M,Gold,8000.0,1,1
41956097,11,56,F,Gold,6105.32,7,0
41963476,8,64,F,Tin,0.01,7,0
41965061,9,61,,Silver,5000.0,1,0
41965568,10,50,,Gold,7400.0,2,0
41966580,8,51,F,Tin,0.01,4,0
41973994,8,46,M,Silver,900.0,11,0
41975571,7,53,U,Gold,6000.0,1,0
41979313,8,45,,Silver,1420.01,5,0
41979844,,44,,Tin,0.01,5,1
41987170,2,55,U,Silver,2000.0,12,0
41987715,12,,F,Gold,6000.0,12,1
41989335,4,44,U,Silver,600.0,5,0
41989777,6,79,F,Gold,6000.0,1,1
41992646,7,64,F,Silver,750.0,24,0
41999578,7,,M,Silver,500.0,9,0
42001210,14,,M,Silver,3000.0,8,0
42004960,6,68,M,Gold,17000.0,9,0
42012670,10,63,M,Silver,2000.0,2,0
42020079,10,77,,Gold,8105.32,14,0
42022756,8,55,,Silver,3052.66,7,0
42023787,10,42,M,Tin,0.01,8,0
42027510,7,42,U,Gold,9600.0,8,0
42028029,10,55,F,Tin,0.01,11,0
42030848,6,67,,Silver,5000.0,2,0
42040908,15,55,M,Tin,0.01,5,1
42041483,6,45,M,Silver,4000.0,1,0
42042536,8,40,M,Gold,15000.0,6,0
42046256,17,39,F,Gold,6053.82,7,1
42054364,10,68,F,Gold,12000.0,16,0
42057428,6,48,,Tin,0.01,5,0
42058947,9,40,F,Tin,0.01,8,1
42059447,5,,M,Tin,0.01,8,0
42059943,11,,F,Silver,900.0,5,0
