Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
0823004996,The Big Book of Painting Nature in Watercolor (Practical Art Books),21.45,A7FP1N57NKC1R,"M. Sims ""Diva Reader""",,5,1240444800,The big book of painting nature in watercolor,I would recommend this book to anyone who want to be a better watercolor painter. This book is stuffed alot of good and easy to read information. Plus there are some really beautiful pictures of flowers and how to paint them.
0521829461,How the Bible Became a Book: The Textualization of Ancient Israel,43.61,A1EVPWAW636G76,"Oscar Bardales ""Oscar's son Nicholas""",,4,1131321600,The Bible's History and a Reader's Significance,"The Bible is many different things to many different people. To some religions, such as Judaism and Christianity, it is believed to be the sacred written word inspired by God through his ongoing presence and activity in history. Some people take these scriptures literally word for word and trust in them with complete faith. Others are open to and allow the word to be interpreted different ways accordingly. Some people believe the Bible to be nothing more than ""another elaborate story."" Whatever way you look at this issue, which has numerous positions, there is one certain thing that can be said of the Bible. It is a book. It may sound simple and obvious, but this statement is true, significant, and often overlooked. The Bible has had the single greatest impact on Earth than any other book yet many questions still remain unanswered.William M. Schniedewind's How the Bible Became a Book attempts to explain exactly what the title suggests. Schniedewind shows how the oral teachings of the Israelite culture were gradually replaced with a set of written texts. There were many reasons for this important transition, as Schniedewind explains each of these factors throughout the Bible's entire history. What many people fail to comprehend is that there are no definite black-and-white answers to the questions regarding the some of the most discussed problems concerning the Bible as a book. Schniedewind incorporates many archeological facts and photos and Bible quotes along with his own research and beliefs to show exactly how the Bible first started and developed throughout the long and broad history of writing.The way this book was written allowed for a much easier read than I anticipated. The introductory chapter and the paragraphs it contained were very similar to a thesis statement with three broad, yet clear, questions. Who wrote the Bible? When was it written? Why was it written? Each chapter is devoted to one distinct area of study which made the book seem a little less overwhelming once it was divided into segments. Schniedewind begins by painting a picture for the reader of the time when writing was very uncommon and seen as ""a gift of the gods"" (24). Therefore, only subjects of great importance or value were ever written down and only a select few were literate.As civilizations developed, power and economies became a vital part in of a thriving city or group. As the state of Israel developed, Scribes had the necessary means of writing down the oral traditions of their ancestors. Even though these scriptures were written down, they were still always proclaimed, mostly in the form of song, rather than read silently. In the late eighth century, the Assyrian Empire gave rise to the use of writing for administrative purposes. Urbanization took hold of the lifestyles of traditionally migratory people which allowed for the emergence of writing to the common people outside of the temple and palace. ""Alan Millard, a professor of Oriental Studies at the University of Liverpool, has noted that from the eight century onward there is a noticeable increase in graffiti on pots and tombs in Phoenicia"" (66). There was then a period of writing influenced mostly by King Hezekiah and his Scribes who wished to celebrate and interpret this rich history. From this period of the Scribes' writing, we see the start of Pentateuchal literature and the Book of Kings and the Book of Prophets.The Josianic Reform had a major impact which lasts to this day. This was period of cultural revolutions as writing became a defining force not only in politics and religion, but in society as a whole. Everyone was now expected to be literate and the written word became an authority by which no man could rise above. Old social structures and traditions were altered because of this new shift in power which only caused more problems for those unwilling to adapt from oral to written practices. The Torah is where we see a very crucial example of how stories told from mouth to ear generation after generation came to be written down in a set of five books. ""As Moshe Weinfeld has pointed out, `The transition from Torah as a specific instruction to the sacred `Book of the Torah' of the Josianic period marked a turning point in Israel's spiritual life"" (120). Before these ""teachings"" were written down, they were viewed as instructions and laws upheld by blessing and curses, but now it became put on a pedestal and were valued and regarded as sacred instead of feared during this time period.These writings continued well until the Israelites were exiled by the Babylonians. During this time period, Schniedewind believes that literary development slowed with the fact that there was no centralization in a society which had been forced back to their migratory roots. Schniedewind shows this with the dry lists of dates, chronologies, and objects. Once the Israelites return from exile, there is a new shift in the textualization of the scriptures. With a renewed sense of urbanization, the priests and scribes make it there mission to hold the most authority in the Jewish community by being the ones who produce their own written ""word of God"". This segment of writing between the Persian and Hellenistic Periods is a very ""dark"" time because there is little evidence outside the Bible itself for the circumstances in which the text was written during these years, which is why there are so many opposing theories about it. The use of Aramaic script overtook Old Hebrew, which would later be translated into Greek by Jews in Alexandria. Many new features are added to the use of written scripture including the storage of it in the Temple Library, a distinct pattern for reading the Torah, and guided instruction on using ""the word of YHWH"".It was very interesting to me that Schniedewind made the point that Jesus practiced his authority through oral teaching and practice over the use of written text. It makes perfect sense that Jesus used this because he was in an environment where the people he would reach out to and welcome couldn't read or write. Only people of high status including Pharisees and the wealthy were literate. Even in Jesus' verbal teachings, he pronounced and quoted the written word of God many times for this was the only way those around him would have experienced it.I feel that this book was very helpful in answering a lot of questions I'm sure many people, including myself, have had in the back of their minds for a long time, but were uncertain who to ask or if they should. This book helped me to realize the importance of the Bible in a different light. It's been a long time since I've sat down, looked at a Bible and thought, ""Wow."" I look at the Bible as something much more than any other book because of my faith. Therefore, I believe that not everyone who reads this book will have the same response or understanding as I did. ""When a text is central to a people or a nation, like the Declaration of Independence or the Constitution is, the history of its interpretation can serve as a window into the history of that people"" (5). I read this book differently because it's the history of my own personal beliefs. I respected the way Schniedewind objected to other scholars' previous claims and believes. He did so in a way where he displayed his own thoughts on a subject and then gave many credited examples for why he believes it.The written word allowed for the stories of the Old and New Testament to reach billions of people all over the world at much faster rate. It was hard for me set aside my Western thinking where a lot of things, including being able to hold a Bible in my hand and read it myself, for granted. I think the fact that the Bible is readily available in stores, libraries, and almost every hotel room across the nation has caused Americans to not place enough value on it. Having the opportunity to listen to scripture being read in ancient times was a privilege and if you were fortunate enough to read it yourself, you were truly blessed. Today, most people don't see this as a privilege anymore, and since we have the ability log onto [...], the Bible can reach people more easily than ever before but at the cost of surrendering value people place on it.I basically agree with almost everything Schniedewind proposes because it makes sense. At first, I was reading the three main questions and was wondering how he would be able to answer everything they cover in such a short book. He came through with an answer that was thoroughly supported. I would definitely recommend this book to anyone who has ever wondered about how the Bible came to be. It took so much for this one book to become an everlasting presence of God throughout the rest of the world. I learned more about the Bible as a document than ever before from reading this book. I checked to see if there have already been books like this published and there were some, so I can't say that it is the foremost authority on the subject. This book has persuaded me to research the Bible a little more. It's something that I grew up with almost every single day of my life, and now I understand how that came to pass."
0785207007,Captivating: A Guided Journal: Unveiling the Mystery of a Woman's Soul,12.52,A1LW6AUNFNF890,D. S. Tolbert,,5,1359936000,Not Another Guilt Trip,"Often women such as myself hit a circumstance in their marriages or lives where they feel something is broken. If you're like me you have many questions about your feelings of brokenness; why do you feel broken, are you actually broken, can you be fixed?I read many books written to women on many of these topics and the majority of them were toxic. The solutions were band aid. They were solutions full of passivity and passes for male behavior. The attitude of ""Woman, shut up and color"" filled these books. They might not have said it outright, but that message was still there, at times in the subtlest of ways. These books heaped on the guilt, added to the pressure, and simply increased the hopelessness.Not Captivating. Captivating was wonderful, liberating, filled with hope, and very down to earth. I wish I had come across this book first and long before I ever got ahold of other ""Christian"" books geared toward women.If you're broken and hurting this is a good book for you to read. Yes there is hope. There is reason for that hope. Yes you can be fixed. This book calls women to action and to realization, not to passivity and guilt like so many others."
0596002319,JavaServer Pages Pocket Reference,9.95,AH2647108RM74,David Copeland,1,4,1001203200,Exactly what is says it is - a great JSP reference,"When I'm doing JSP, I can never remember the attributes for the various tags, nor exactly what class the implicit objects are. This book allows me to look them up quickly without having to have a big manual on my desk. It's cheap and small, and you can find stuff quickly. I give it a 4 instead of a 5 because like many pocket references from O'Reilly, it doesn't have a sufficient cross-referenced index."
0743550757,"Chinese (Mandarin), Basic: Learn to Speak and Understand Mandarin Chinese with Pimsleur Language Programs (Simon & Schuster's Pimsleur)",16.47,ARFLESOGLXAFD,"Doc Dave ""Doc Dave""",1,3,1184630400,pretty nice program,"Overall I really like this program, and it's helping me to learn some Chinese.Things I like best: 1) They use two speakers, a man and a woman. In my opinion the woman speaks more clearly and I find it easier to hear and repeat after her lines, however having two speakers really helps when you're having trouble hearing exactly how they are pronuncing something. 2) There is sufficient repetition to really learn the material well.Things I don't like about the program: 1) There is absolutely no written material for the course. I understand that the purpose of the program is to teach you how to speak (and not read or write), but how difficult would it have been to include a 1-2 page transcript of the words and phrases that are being taught? They can say all they want about how ""that's not how you learn a language naturally...you do it by listening,""...fine, but I still want to know how the words look in writing. And why hinder the people who want to reinforce their learning through seeing it in print, when it would seem so easy to just throw in a cheap transcript and leave the options to the learner. 2) Although the amount of repetition is warranted, it gets a little frustrating when after an hour or so into the CDs you're still working on a few variations of a very few sentences. I don't really fault the program for this however, its just a difficult language to learn I think. I haven't tried others, so I can't make comparisons with other products, but overall I think it's a decent program at a pretty reasonable price."
0140298401,Forever Liesl: A Memoir of The Sound of Music,10.88,A1OZ537G3YG97A,"Eileen Roys ""sister_eileen""",,5,1320796800,Forever Liesl,This book was so interesting and well written that I hated to see it end. I give it my highest recommendation for fans of The Sound of Music and the von Trapp Family Singers.
0387951482,Computer Algebra Recipes,147.84,A3BJZZMJE4L3I8,Max Nevill,1,4,1265587200,A good overall text,"I took this class with one of the authors, George McGuire. The text strongly supports self learning, and has a range of engaging excercises for someone new to using a Computer Algebra system. It should be noted however, that this text exclusively focuses on MAPLE, and many of the harder questions rely on the user making large intuitive leaps in how to program MAPLE, and definitely relies on a large amount of knowledge not explained in the text."
0792271939,Home on the Moon: Living on a Space Frontier,18.95,A1ELJZRE7RP8WW,"Bruce Irving ""Flying Singer""",1,5,1173657600,Great for grade 4 to adult,"I especially like this book because it is rich in details from past moon missions and full of science-based projections of future possibilities. The explanations are clear and the illustrations are great (mostly paintings). With NASA's late 2006 announcement of plans to (eventually) establish a moon base, this book is a great resource. I re-read it a few days ago when I had to give a ""back to the moon"" presentation for a Big Brothers/Big Sisters event at the New England Air Museum, and it provided me with some good points to help the kids to better understand this ""far out"" stuff that will be part of their future."
0375413359,At the Back of the North Wind (Everyman's Library Children's Classics),13.39,A288U4A016WWXL,Nox Helios,0.2727272727272727,2,1244073600,Not worth your time,"Was very excited to get this book. After all, Tolkien grew up reading MacDonald, the book seems to be pleasing most people, and the edition is handsome. But unfortunately I was very disappointed. The volume itself is very well done, and the story concept was great, but the execution was not very clever or memorable, and I found myself humoring the author a great deal, plodding through the book, waiting for something worth reading to happen. My two cents."
1892389444,Viator,25,AKT8TGIT6VVZ5,John Kwok,1,5,1116460800,Slender novel is another great work by Shepard,"Lucius Shepard is yet another of science fiction's elegant stylists, and a founding member of its cyberpunk movement. Unfortunately he may be the least known, most underrated American writer of elegant fictional prose. ""Viator"" is an excellent meditation of madness and love as seen through the eyes of Thomas Wilander, who wonders whether he is losing his mind while living aboard the nearly derelict freightor Viator, now beached permanently in an Alaskan coastal forest. We are thrust into a surrealistic fantastical landscape that's most reminiscent of tales penned by Edgar Allen Poe and especially, H. P. Lovecraft. Wilander finds some solace and love in Arlene, a local resident. And yet, having found reality in the form of Arlene, Wilander still wonders whether the strange dreams he has nightly are visions of his future, and that of the beached freightor. He finally obtains the truth about the ship's enigmatic history from the vessel's mysterious absentee owner. But is this sufficient knowledge enough for Wilander to save his mind, soul, and his love for Arlene? Long-time admirers of Shepard's fiction, as well as those new to it, will enjoy greatly this fine little novel."
0060838655,A People's History of the United States: 1492 to Present,12.03,A3JDRRQJVRNKV3,Paleo-ossa,0.5333333333333333,1,1277424000,Modern Multicultural Diatribe,"I do not recommend this book. It is not that it is a bad book from a literary point of view - it is actually well written and it has some unique and interesting observations that make for good conversation starters and would be a good catalyst for starting a research project if you were so inclined, but it is not an objective rendition of history by any means.It is not that his description of historical events is inaccurate or false because they most assuredly are not. The trouble, from my point of view, is that the book is not really a history of the United States so much as it is a cultural critique of United States history from a modern academic elite, left-liberal, multicultural, class identity perspective (simply ""academic liberal"" in the rest of this review). Someone sympathetic to this academic liberal view of things will find it very persuasive, but it is not a balanced view of things from the perspective of the people living at the time. The whole realm of revisionist history on this basis is not only ideologically biased, which I fully recognize is true to some extent in all history books, but this one is deliberately biased to establish what is deemed to be a morally `superior' position from the academic liberal point of view. On this point I will quote Jacques Barzun from his book From Dawn to Decadence: 1500 to the present, 500 years of Western Cultural Life ""... I have not consulted current prejudices. ... every period stands justified in the sight of God, it deserves at least sympathy in the sight of man. ... It is waste of breath to point out that every observer is in some way biased. It does not follow that bias cannot be guarded against, that biases distort equally, or that controlled bias remains as bad as propaganda... One has then the duty to report the informed judgment of others."" [italic emphasis added by me] And elsewhere Barzun says ""Our age is so tolerant, so broad-minded and disinclined to violence in its ideologies, that to find a case made out for the temper of the 16th or 17th century is bound to affront the righteous [and I will add the 18th and 19th centuries]. Yet without exposure to this annoyance, one's understanding of our modern thoughts and virtues is incomplete.""The common method in this type of writing is to take indisputable historic facts for a particular time or event and use this as the framework to hang academic liberal ideology on; this makes it appear the writer is revealing a new truth of the time in question when in fact nothing could be further from the truth. Zinn's ""truth"" is only a subjective truth in his academic liberal view of the world. As he says of Columbus' description of America to the court of Madrid ""His descriptions [are] part fact, part fiction"" and I submit that the events presented by Professor Zinn are as well `part fact, part fiction'; his facts are no doubt accurate, but his description of the social and cultural conditions leading up to various factual events and the consequences resulting from the events are all seriously skewed or even fabricated to conform to Mr. Zinn's modern liberal academic view of things. In short, it is a very subjective ""history"" and not at all objective in any common understanding of the term.The problem I have with this type of revisionist ""history"" is that Western civilization, and America in particular, is always portrayed as a continuous chain of immoral colonialism, imperialism, and exploitation of ""minorities"" (including women) and the laboring `underclass', with little if any saving grace. Again, the conditions he describes are no doubt reasonably accurate, but his interpretation of their causes and effects are what is ideologically misleading, and from my point of view dishonest. It is not just Howard Zinn's book that has this flavor; most such texts of the last 30 or 40 years that receive high academic acclaim follow this same pattern.And further, I believe Howard Zinn's book is deliberately biased in a way specifically designed to denigrate, delegitimize, and undermine classic Western culture and civilization in subservience to any and all other cultures regardless of the fact (or more likely because of the fact) that classical Western culture and its political respect for individual rights and responsibilities has achieved the greatest personal freedom and productive society in the history of the world (and not incidentally given professors like Howard Zinn and other `intellectual' elites the freedom to preach their ideology). But academic ""intellectual"" elites, such as Howard Zinn, with their socialist mentality and ideology can not stand this fact; indeed, from their point of view it is not admitted to be a fact.What is missing from Mr. Zinn's narrative is Jacques Barzun's sense of appreciation for, and understanding of, the civilization and cultural norms of the times in question; everything in the past is judged and critiqued based on the modern academic liberal cultural viewpoint. As a counterpoint, Paul Johnson, in his parallel book A History of the American People, does not refrain from covering the brutality and mean spiritedness of events in history, but he portrays them in the context of penecontemporaneous cultural norms as unbiased by modern sensitivities as can reasonably be expected. Howard Zinn on the other hand deliberately portrays everything from a modern liberal cultural bias and he does this intentionally to denigrate and delegitimize opposing views of events more consistent with the mores of the times. (Incidentally, Paul Johnson's book is a close parallel to Howard Zinn's in both time and events covered but beyond that there is no similarity at all; Johnson's was copyrighted two years earlier, 1997 vs. 1999 - it is almost as if Zinn wrote his to counter Johnson from a modern liberal multicultural viewpoint to give university faculties a text with a ""politically correct"" version of the period from Columbus to now. If you look at the references in both books you will find very few overlap and all of Zinn's that I am familiar with are either ""politically correct"" academics or disenchanted writers from previous times - i.e. everything about America from the beginning is negative, nothing is positive or enlightening. Jacques Barzun's book also covers the same time period, but his book covers both Europe and the United States; his is copyrighted in 2000). From my point of view both Johnson and Barzun are far more reliable historiographers of the times and events in question.Starting with Columbus and his encounter with the Indians, then on to the general European conquest of the Americas and the colonization displacing the indigenous people, the conduct of the slave trade, the American Revolution (The Declaration of Independence and the Constitution are particularly vile documents in Zinn's view of things), the Civil War (his take on the motivation for and consequences of the civil war are particularly disingenuous), on to the industrialization of the nation, then World Wars I and II, and on through Korea and Vietnam, and ultimately the present everything is seen as a continuous chain of exploitation, oppression, and imperialist aggression of the under-classes and poor nations by the rich and powerful - no exceptions and no saving grace - it is all class warfare in a truly Marxist view of things. His book is filled with quotations from labor leaders, war resisters, fugitive slaves, disgruntled workers, and other discontents but nothing from the less disaffected members of society and many of his quotations are without context or perspective so it is impossible to tell whether the situation is a general condition or just a fringe anomaly. Zinn reduces every subject into a simplistic, two-dimensional (good, bad) reflection of his opinion - and he does a fairly good job of structuring everything to fit this opinion.But without even getting into the book we see on the cover a tip-off to its multicultural revisionist ""history"" slant; it states ""A People's History of the United States is the only volume to tell America's story from the point of view - and words of - America's women, factory workers, African Americans, Native Americans, working poor, and immigrant laborers,"" and I might add, paraphrasing Jacques Barzen again, ""with all the current prejudices."" It also states on the cover that Howard Zinn is ""a historian, playwright, and social activist"" and I will add that his history and plays are all consistent with his social activism. I have to concede here that at least this is honest advertising: if you subscribe to modern multicultural ideology you will like the book; otherwise you are duly warned to steer clear of it unless you are doing research to counter its destructive intent. And I do mean ""destructive intent."" The whole point of writing books like this is to indoctrinate students (and the general public that the author hopes will read the book) in the socialist, multiculturalist ideology (actually a primitive tribal community culture) with the intent that in due time the entire population will fall into line with the preferred ideology like sheep (sheeple?) and we will finally reach utopia - read George Orwell's Animal Farm and Aldus Huxley's Brave New World for a glimpse of what this world would be like (will be?) if people like Howard Zinn were to get their way.What people like Howard Zinn and his academic and other literati elite cohorts have in common is disdain for the Western tradition; they admit no moral virtue or insight of the human condition in classical Western culture. In contrast their evocation is to claim that the evils of imperialism, colonialism, oppression, and exploitation are now, and have always been the daily rituals of Western society. But if Zinn and like minded academics are correct that America (and Western cultural in general) is so evil, corrupt, and degenerate how is it that we are the freest and most prosperous nation in the history of the world (at least up to now)? Why do all the minorities and downtrodden of the world take great risks to come to the United States and not the other way round?"
0787947873,How Come Every Time I Get Stabbed in the Back My Fingerprints Are on the Knife? : And Other Meditations on Management,34.43,A325M5B0SY9T2L,K. C. Ramsay,,5,1312761600,Laughter is the best medicine,"I've had the privilege of hearing Jerry Harvey share the wisdom of this book in a small group, and the greater joy of having lunch with him. He writes like he speaks...with humor, clarity and unflinching honesty. This is the book about personal responsibility. Don't read it if you still think someone else is responsible for your happiness, your success, or is holding you back in any way. Take a deep breath and dive in."
0738209570,"Somatics: Reawakening The Mind's Control Of Movement, Flexibility, And Health",11.8,A1G5T2WAIJM907,AnjuScout,1,5,1308614400,This book changed my life..,"I bought this book after taking some Feldenkrais classes. The classes were somewhat useful and I was curious to read and learn more about it. I had recurring back and neck pain that was leading to early stage tendonitis as well for over four years. Before that time I was an avid runner, but all this had caused me to give up a lot of physical activity. After going over the exercises in the book, and doing the cat stretch regularly, my life has completely changed. My head is positioned much better over my neck and shoulders and my shoulder and neck pain has reduced by over 90%. The upper back pain is also mostly gone. Most importantly, the movements have helped me get in tune with my body, and if I sense that some muscles are sore, I have a battery of movements that I can leverage to fix it. The effect is truly amazing.The illustrations in the book are somewhat hard to follow, but one gets used to it. Most importantly, unlike other techniques, there is no ""one"" way to do the movements. One has to sense and find the movement yourself. In that sense, this technique is a lot different. This book is worth every penny you spend on it."
0671534807,Yoga: The Spirit and Practice of Moving into Stillness,12.91,ATKT5UF8ABO5M,Batya,,5,1235779200,Good for the Yogaphobes,"While I cannot add much to what has been written here, however I cansay that Erich's writing voice matches his voice as a teacher. You can hear his short lectures on his website where he adds files to listen to!Enjoy and absorb the book at a leisurely pace. Even if meditation or yoga isn't 'your thing', the book will invite you to think about your Self in a more expansive way. Nothing to fear here, just like a cool guy talking to you... perfect for the cynic or dweeb in your life who snubs all things 'crunchy', or alternative. It's just about life man, relax and read something different for a change...and some of us will be willing to read Forbes."
0553575171,Planet of Twilight (Star Wars),7.56,A1NTQWG6KZVJU3,"Justin, Texas",,1,1354665600,"Good science fiction, not good star wars.","Pre prequels era (literature wise) novelization that adds to the legacy of pre-empire jedi lore, which sadly gets cancelled out only 2 years later by the prequel story, and then the nail in this book's significance coffin gets hammered in by a later romance with mara-jade. I don't know if it is the realization that Disney will completely destroy any and all starwars novelization cannon, or if I am just getting too old for starwars, or if it continually feels like these novels matter less and less. I have yet to see anything in the starwars novel universe materialize into anything significant in the movies (besides the idea of a city planet called Coruscant), and now that Disney bought them, I bet everything in these books will become even less significant. I've been reading these books for 20 years, and I have been continually feeling like I'm in a universe that nobody but me cares about anymore.About the book: I just feel like it's boring. I have been having a really hard time reading through this one. Hambly has a habit of using really, really long sentences that makes the imagery incoherant. I'll let everybody know, I'm not the smartest kid on the block, but I still found myself really, really confused about what was going on. Sometimes she will mention things out of nowhere and I find myself continually asking, &#34;Who the hell is that?&#34; &#34;What did that paragraph just say?&#34; or &#34;Who is that character again?&#34; I also am continually asking myself, &#34;Where are we?&#34; or &#34;How did Han get his soldiers across a...bridge maybe, or under it, or beside it?&#34; For whatever reason, trying to imagine Barbara Hambly's descriptions of, well, anything, are very difficult. Sometimes her sentences would go on for an entire paragraph, big paragraphs at that, and it made it difficult to understand what thought she was attempting to convey within that sentence. Then, at the end of the paragraph, I am continually confused as to what general idea the paragraph was attempting to say. It comes off as rambling.Here's the thing. I've read a lot of Science Fiction where I would call this kind of writing 'Good Writing.' Maybe I'm too cynical about the Disney buyout now after the prequels ruining all novelization cannon in the first place. So, that may be why I'm giving this a bad review. For whatever reason, Hambley's thoughts aren't clear to me. Maybe I'm stupid, though. I just cannot visualize things in this StarWars novelization that I can easily do with others. It's just not a fun book. Star Wars should always be fun. Maybe that's why I can't love this book. Or, maybe she was high when writing it and did tend to ramble. I'll be honest, it feels like she was high and rambled a lot. If the flaw is not me, and the flaw is her, then I would guess that she got stoned while writing some of this. I've seen it before, and this is what it looks like. For comparisons, read Stephen King pre 1987. In summary, I cannot connect to this book emotionally even though it has characters in it that I have connected more easily with than any other characters in the entire history of books and cinema. Notice how long that last sentence was? That's how long every sentence is in this book. So, I'm not enjoying it, and this may be my last Star Wars purchase in the rest of my life."
0671876422,Oath of Swords,7.99,A2W2FVAN4U0JQ0,Lareina Latimer,,5,1356220800,Bahzell makes me wish he were my friend,I read this book years ago and couldn't be happier to find it free on my kindle. A reluctant hero saves a raped and beaten woman then goes on to become a reluctant champion for others. Has a great sidekick and unlike most free e books is very well written. Thank you David Weber for this opportunity to revisit Bahzell. Any sequels?
0446676756,The Starving Students' Vegetarian Cookbook,10.39,A35VJFQ83SNJR,Tiffany Kuhn,0.9583333333333334,5,1045958400,Wonderful buy-highly recommended,"This cookbook is one of my favorites. The best one for me was the ""Easy Stroganoff""..the best dish I have ever had. The recipes are simple, easy, and cheap. Make sure you have ""veggie crumbles"" on hand for a few of the recipes ( you can buy those at most grocery stores). I love this book, although it doesn't have nutritional information which would have been a plus. Overall, well worth the money."
1573928496,Get Inspired!: Releasing Your Creative Self at Any Age,22.99,A3BTMG6K098AV2,"Virginia Allain ""retired librarian""",,3,1108425600,"Semi-inspired by ""Get Inspired""","Discusses assumptions and setting a climate for creativity. I had a hard time wading through this part. More interesting to me was the Tools section that had exercises to try.Here's what you find in different sections:*Climate for Creativity*Some Basic Tools*Learning Styles*Paradox, Irony and Freedom (to Laugh)*Beneath the Bottom Line*The Artistic Impulse*Odd Angles of Vision*Illusion: Friend, Enemy or Both?I just prefer action oriented rather than the esoteric essays that made up most of the book."
0140345809,House of Stairs,6.3,A1UZOEASGS59VS,"Ben Wheeler ""Ben""",1,5,1190937600,Excellent entry in the dystopian canon,"Sleator's writing has been up and down across his many books, but his concepts have always been excellent. He's at his best here, in a book for kids that will make them grow up too fast..."
0689870639,Spirited (Once Upon a Time),11.16,A1VZ1Z23VJXQB2,"HHS-OH ""HHS""",,1,1261958400,"Good beginning...but really, fairies in the French & Indian War?","I was rather excited to stumble upon this book thinking it was a teen romance set during the French and Indian War in America. I did not realize it was a re-telling of Beauty and the Beast; I probably wouldn't have picked it up if I had. What a disappointment. The narrative was not very descriptive and when the fairies appeared and magic began to run rampant, I quickly lost faith that I would find reading satisfaction. And I didn't. &lt;sigh>"
080188246X,The Great Society Subway: A History of the Washington Metro (Creating the North American Landscape),33,A3105JFR2QTUQZ,Kevin Lamparter,,4,1354060800,Solid read,"As a DC Metro resident, I enjoyed reading how the Metro became what it is today. Interesting to see how the city developed around the different stations."
0785263705,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,11.35,A2GCDL3NO5FZID,John Williams,0.3333333333333333,2,1248393600,Blue Like Depression,"Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality by Donald Miller (Nashville: Thomas Nelson, 2003) takes its title from an image on page 100. ""They hang there, the stars [above the Grand Canyon], like notes on a page of music, free-form verse, silent mysteries swirling in the blue like jazz."" Near the close of his book, Miller says, ""I think Christian spirituality is like jazz music. I think loving Jesus is something you feel. I think it is something very difficult to get on paper. But it is no less real, no less meaningful, no less beautiful"" (239).Miller objects to viewing Christian love as a commodity, something you give, get, or withhold. Instead, he sees it as a liberating feeling, much like the feeling some people have when listening to jazz. If you don't particularly like jazz, you may not like Miller's book or his definition of Christian love either.Blue Like Jazz is the first-person narrative of an insecure soul who is searching for unconditional love and acceptance. It is a little like Holden Caulfield (236) meets Billy Graham. Holden Caulfield/Don Miller finds most of standard Christianity to be phony. He seeks authenticity by drinking beer, smoking pot, chewing tobacco, using profanity, and perhaps engaging in premarital sex. The details are sketchy.Whatever the case, he thumbs his nose at phony Christians by living a life pretty much designed to annoy the daylights out of them, provoke a reaction, and thereby prove their Christian love to be phony and conditional. ""The problem with Christian community was that we had ethics, we had rules and laws and principles to judge each other against. There was love in Christian community, but it was conditional love"" (215).While he never really finds satisfaction in the evangelical Christianity in which he was raised, he does find meaningful conversation among the free-thinking students and professors of Reed College (37-42) and loving acceptance in a commune of marijuana-smoking hippies in Oregon (207-210). ""When I was with the hippies I did not feel judged, I felt loved"" (208). One of the narrator's problems is that, in his insecurity, he is always feeling judged. Consequently, evil is what disapproves of him and good is what he approves of, narcissistic and self-indulgent as that may be.The conclusion of the whole matter is that loving everyone unconditionally, liberal and conservative, holy and unholy, cool dude and jerk, is the only answer (221). In order to do this, you first have to love yourself so you can love others as you do yourself (231). Once again, the details of how to love people just to love them are left sketchy. It's like jazz, you either feel it or you don't.One wag has said that if you lock your wife and your dog in the trunk of a car for a few hours, you'll learn which one loves you unconditionally.Somehow, Blue Like Jazz leaves me cold. If God's love for every human being is unconditional, but He is ready to send many of them to burn in hell as the Bible teaches (2 Thessalonians 1:7-9; Revelation 20:15), then it seems to me that calling such love ""unconditional"" is absurd. Miller never explains this logical disconnect.The God of the Bible I read demands holiness, and biblical love is, in effect, conditional (Deuteronomy 7:9-11). The love of God for his creation may be continuous and strong, but salvation is contingent upon responding to that love in faith (John 3:16)and in deed (Romans 2:6-8). One day the books will be opened (Revelation 20:12), and there will be ""wrath and fury"" for those who ""obey unrighteousness""(Romans 2:6-8).Miller seems to want a new and improved version of Christianity, one remade in his own image that hates what he hates and loves what he loves. The egocentric, unbiblical theology of this book leaves me blue like depression."
1419333828,44 Scotland Street,29.99,A3LKWMM12AF0PU,"Miami Bob ""Resurgent Reading""",0.9,5,1155772800,I Worried If He Could Match Botswana Series -- He Did,"The already pronounced success stars have a great disadvantage - we expect the next act to be as great as the last. Never can a baseball slugger of fame be adequate when we attend the game - unless he hits a shot heard around the world. Never can the ballet dancer have an above average day when we patronage. Never can a beloved writer be just a head taller than the good writers we also occasionally read.McCall Smith is a proven writer, and beloved. The Botswana series has millions of reading minions, who inhale each novel religiously the week it comes out. I know one of those readers. See him every day in the mirror.And, then that writer occasionally throws out other stuff - get a fresh try at it. And, sometimes it is good - 44 Scotland Street. And, sometimes, it is not as good - the Isabel Dalhousie series (But on September 16 a new novel comes out and he may rebound, and how we hope he does rebound).Funny. Insightful. Depictive. And more. This novel handles a 5-year old [Bertie] and his all-too-aggressive mother [Irene] (who would make the most ardent soccer mom of the USA look like a pushover), a widowed and well traveled Scot who married an Indian [Domenica], a young girl experiencing her second year off [Pat] while working for the loser (but nice) rich boy [Matthew] and rooming with the narcissist hunk [Bruce] whose interest in his work as a surveyor under a boring boss and socialite wife is waning.The meetings of poor little Bertie with his shrink are hilarious. The introspection of Domenica is great. And, Matthew's befuddling self is both endearing and provocative of sympathy and tears for his ever lost self esteem.Each chapter is 3 pages long - probably as this was written for the newspaper's daily delivery. So, you can read one chapter and commence sleep with a smile. Alternatively, you can read 50 chapters and still have plenty left to read the next night. Either way, it makes for great bed stand reading.This one is worth turning the pages. Try it, you will like it."
